fight_pk,fighter,res,avg_kd,avg_kds_received,avg_pass,avg_rev,avg_sig_reg_mixture,avg_sig_reg_percent,avg_sig_strike_attempts,avg_sig_strike_differential,avg_sig_strike_landed,avg_sig_strike_percent,avg_sig_strikes_avoided,avg_sig_strikes_received,avg_strike_attempts,avg_strike_differential,avg_strike_landed,avg_strike_percent,avg_strikes_avoided,avg_strikes_received,avg_sub_attempts,avg_td_attempts,avg_td_landed,avg_td_percent,avg_tds_defended,avg_tds_received,days_since_last_fight,loss_could_not_continue,loss_decision,loss_dq,loss_ko/tko,loss_other,loss_overturned,loss_submission,loss_tko,num_fights,total_kds_received,total_losses,total_rounds,total_sig_strikes_absorbed,total_strikes_absorbed,total_wins,weight_class,win_could_not_continue,win_decision,win_dq,win_ko/tko,win_other,win_overturned,win_submission,win_tko,elo
2090,Cung Le,1,0,1,0,0,1,0.3950617283950617,81,0,32,0.3950617283950617,61,43,81,0,32,0.3950617283950617,61,51,0,1,0,0,0,0,126,0,0,0,1,0,0,0,0,2,0,1,6,94,130,1,Men_Middleweight,0,1,0,0,0,0,0,0,1498.9186461593808
2088,Dong Hyun Kim,1,0.1111111111111111,0.1111111111111111,4.333333333333333,0.2222222222222222,0.6880392063546336,0.5978818096629978,58,4.111111111111111,35.22222222222222,0.5437773931557658,31,20.444444444444443,92.33333333333333,9,67.33333333333333,0.6294751877086969,32.888888888888886,42.111111111111114,0.4444444444444444,5.666666666666667,3,0.6695767195767197,3.2222222222222223,0.5555555555555556,126,0,0,0,2,0,1,0,0,9,6,3,27,183,362,6,Men_Welterweight,0,5,0,1,0,0,0,0,1536.9094222790015
2085,Jeff Hougland,0,0,0,0,2,0.703030303030303,0.5871886120996441,116,0,61,0.5258620689655172,52,31,165,0,104,0.6303030303030303,55,82,4,5,1,0.2,0,0,179,0,1,0,0,0,0,0,0,2,0,1,6,81,170,1,Men_Bantamweight,0,1,0,0,0,0,0,0,1500.0462362537419
2083,John Lineker,1,0,0,0,0,0.8833333333333333,0.48008849557522126,212,0,96,0.4528301886792453,67,65,240,0,121,0.5041666666666667,75,94,0,0,0,0,0,2,189,0,0,0,0,0,0,1,0,1,2,1,3,65,94,0,Men_Flyweight,0,0,0,0,0,0,0,0,1487.0504702906808
2086,Jon Tuck,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
2087,Mac Danzig,0,0.4444444444444444,0,2.4444444444444446,0.3333333333333333,0.583848352644961,0.5870260923628208,74.55555555555556,2.4444444444444446,35.77777777777778,0.4699839268407173,49.55555555555556,33.666666666666664,143.11111111111111,27.333333333333332,99.44444444444444,0.6435570726993189,51.333333333333336,50.44444444444444,0.6666666666666666,2.111111111111111,1,0.462962962962963,2.888888888888889,2.6666666666666665,203,0,3,0,0,0,0,2,0,9,21,5,27,337,534,4,Men_Lightweight,0,2,0,1,0,0,1,0,1502.5996171334702
2084,Motonobu Tezuka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Bantamweight,0,0,0,0,0,0,0,0,1500
2088,Paulo Thiago,0,0.625,0,1.875,0.25,0.8305145009472097,0.4057243257222053,41.875,-1.75,16.25,0.37420571276549536,41.625,18.625,51.875,-26,23.375,0.42760337287238787,44.125,53.5,1.5,3,1.25,0.24305555555555555,1.375,1.125,210,0,3,0,1,0,0,0,0,8,9,4,24,144,423,4,Men_Welterweight,0,2,0,1,0,0,1,0,1507.9921073782211
2090,Rich Franklin,0,0.6666666666666666,0.6666666666666666,2.5555555555555554,0.3333333333333333,0.8376913959260661,0.49807610365986893,107.33333333333333,26.333333333333332,48.44444444444444,0.45709919872478355,26.77777777777778,21.88888888888889,131.44444444444446,35.888888888888886,71,0.5277935173128344,27.88888888888889,34.333333333333336,0.3333333333333333,2,1.5555555555555556,0.5185185185185186,2,0.4444444444444444,1666,0,0,0,2,0,0,0,0,9,5,2,37,176,258,7,Men_Middleweight,0,2,0,3,0,0,1,1,1587.340872547206
2082,Riki Fukuda,1,0,0,2.3333333333333335,0,0.7120056873722563,0.4932206515789724,135.33333333333334,-4.333333333333333,60,0.3984411744943896,89.66666666666667,43,184,6.333333333333333,105.66666666666667,0.5592019905802897,90,47,0,8,5,0.611111111111111,0.6666666666666666,0.3333333333333333,126,0,2,0,0,0,0,0,0,3,1,2,9,130,148,1,Men_Middleweight,0,1,0,0,0,0,0,0,1487.605249611018
2089,Stanislav Nedkov,0,1,0,0,0,0.9807692307692307,0.5728155339805825,51,0,29,0.5686274509803921,31,15,52,0,30,0.5769230769230769,31,16,0,1,0,0,0,0,441,0,0,0,0,0,0,0,0,1,0,0,3,15,16,1,Men_Heavyweight,0,0,0,1,0,0,0,0,1512.962101056005
2087,Takanori Gomi,1,0.2,0.2,0,0,0.984,0.21186675180928055,70.2,-5.4,12.6,0.20498269383826603,73.4,30.6,70.6,-10.8,13,0.21820008514261388,75,41.8,0,0.6,0,0,1.6,1,259,0,0,0,0,0,0,3,0,5,5,3,15,134,169,2,Men_Lightweight,0,0,0,2,0,0,0,0,1495.3152670315508
2085,Takeya Mizugaki,1,0.5,0,1.75,0,0.7672055230634898,0.46632575757575756,100.5,-9.75,42.5,0.40868040959922447,57.75,48,130.75,-10.25,68,0.5093459537403301,61.5,72.25,0,2.25,2.25,0.75,1,0.25,259,0,2,0,0,0,0,0,0,4,1,2,12,162,259,2,Men_Bantamweight,0,1,0,1,0,0,0,0,1499.5516131057814
2089,Thiago Silva,0,0.2222222222222222,0.3333333333333333,1.2222222222222223,0,0.7864209174852196,0.6977981847184122,40.77777777777778,4,20,0.6239832068092936,23.11111111111111,12.666666666666666,61.55555555555556,8.333333333333334,38.333333333333336,0.7341902684794678,23.666666666666668,17.22222222222222,0.3333333333333333,1.5555555555555556,0.6666666666666666,0.3333333333333333,1.2222222222222223,1.4444444444444444,210,0,2,0,1,0,1,0,0,9,14,4,27,187,229,5,Men_Heavyweight,0,0,0,5,0,0,0,0,1536.4235124891597
2086,Tiequan Zhang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1487.070973943083
2082,Tom DeBlass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Middleweight,0,0,0,0,0,0,0,0,1487.4379874453093
2083,Yasuhiro Urushitani,0,0,1,0,0,0.8181818181818182,0.5,18,0,8,0.4444444444444444,32,18,22,0,12,0.5454545454545454,32,33,0,0,0,0,4,1,253,0,0,0,1,0,0,0,0,1,1,1,3,18,33,0,Men_Flyweight,0,0,0,0,0,0,0,0,1488.3812726375368
2097,Alessio Sakara,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.9533604581072935,0.4433249842144796,43.166666666666664,-0.3333333333333333,16.166666666666668,0.4342654944324371,34,21.333333333333332,45.666666666666664,-2.3333333333333335,18.166666666666668,0.45160133164279825,37.333333333333336,32.833333333333336,0,0,0,0,2.6666666666666665,1.5,217,0,1,0,2,0,0,0,0,6,9,3,18,122,200,3,Men_Middleweight,0,1,0,2,0,0,0,0,1493.6502548550336
2094,Antonio Carvalho,1,0,0,4,0,0.827027027027027,0.30177514792899407,153,0,37,0.24183006535947713,69,53,185,0,65,0.35135135135135137,72,72,0,3,0,0,0,0,119,0,1,0,0,0,0,0,0,2,0,1,6,60,79,1,Men_Featherweight,0,0,0,1,0,0,0,0,1500.3876685179625
2092,Azamat Gashimov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Bantamweight,0,0,0,0,0,0,0,0,1500
2102,Carlos Condit,0,0.3333333333333333,0.3333333333333333,3.5,0.6666666666666666,0.7180497567038167,0.5043533088157599,82,11.333333333333334,33.833333333333336,0.40747125548419344,29.833333333333332,19.833333333333332,135.33333333333334,43,82.33333333333333,0.5537613580542636,32.5,34.833333333333336,1.5,2,1.1666666666666667,0.3333333333333333,1,2.8333333333333335,287,0,1,0,0,0,0,0,0,6,13,1,20,198,274,5,Men_Welterweight,0,2,0,3,0,0,0,0,1554.0732941573335
2096,Chad Griggs,0,0,0,0,0,0.3,0.46153846153846156,3,0,0,0,4,4,10,0,6,0.6,4,7,0,0,0,0,1,1,210,0,0,0,0,0,0,1,0,1,1,1,3,4,7,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1489.3181163955317
2096,Cyrille Diabate,1,0.6,0.6,0,0.4,0.87557113280094645,0.6833551182065692,59.8,22.8,41.6,0.6631761631761632,30,16.2,68.8,20.6,49.6,0.7000833086857932,32,25,0,0.4,0.2,0.2,3,1,217,0,0,0,0,0,0,2,0,5,7,2,15,78,136,3,Men_Heavyweight,0,2,0,1,0,0,0,0,1510.838368954178
2091,Darren Elkins,1,0,0,3.3333333333333335,0,0.739283408992307,0.43358280485614814,208.33333333333334,4.333333333333333,61,0.3642290249433106,56,44,265.3333333333333,0.6666666666666666,111,0.4498216987820493,59.333333333333336,52,1,4.666666666666667,1,0.2222222222222222,0.6666666666666666,0.6666666666666666,175,0,0,0,0,0,0,0,0,3,1,0,9,90,125,3,Men_Featherweight,0,3,0,0,0,0,0,0,1535.8571066976779
2100,Francis Carmont,1,0.6666666666666666,0,2.6666666666666665,0.3333333333333333,0.6364977865223808,0.80021591414237625,59.333333333333336,9.666666666666666,43.333333333333336,0.7705705705705705,17.666666666666668,18.333333333333332,90.33333333333333,8.666666666666666,72.33333333333333,0.8208449472591135,20.333333333333332,50.333333333333336,0.3333333333333333,4.666666666666667,2.6666666666666665,0.6666666666666666,3.3333333333333335,0,129,0,0,0,0,0,0,0,0,3,1,0,9,36,104,3,Men_Middleweight,0,1,0,0,0,0,2,0,1536.5600797519912
2102,Georges St-Pierre,1,0.4444444444444444,0.1111111111111111,5.944444444444445,0.3888888888888889,0.622437848921657,0.657877260346168,92.55555555555556,31.61111111111111,52.111111111111114,0.5816017150381012,35.22222222222222,12.777777777777779,159.05555555555554,69.61111111111111,114.55555555555556,0.6980083183499868,37.05555555555556,32.666666666666664,1.2222222222222223,5.166666666666667,4,0.7487213403880072,2.2222222222222223,0.3333333333333333,567,0,0,0,1,0,0,1,0,18,6,2,76,307,661,16,Men_Welterweight,0,9,0,5,0,0,2,0,1662.2278116248601
2092,Ivan Menjivar,1,0.5,0,0.25,0,0.8302048167349891,0.4673392303144204,66,8.25,25.5,0.42949223888450405,29.75,18,77.5,15,36,0.4989638594164456,31,20.25,0.5,0.5,0.25,0.25,0.5,0.5,133,0,1,0,0,0,0,0,0,4,3,1,12,113,131,3,Men_Bantamweight,0,1,0,1,0,0,1,0,1513.3657966624648
2093,John Maguire,0,0,0.6666666666666666,6,0.6666666666666666,0.3492822966507177,0.816931216931217,27.666666666666668,-0.3333333333333333,20,0.7593984962406015,27.333333333333332,23.666666666666668,71.33333333333333,8.333333333333334,58.333333333333336,0.8373205741626794,31.666666666666668,41,1.6666666666666667,7,5,0.7777777777777777,1.3333333333333333,0,49,0,1,0,0,0,0,0,0,3,1,1,9,84,204,2,Men_Welterweight,0,1,0,0,0,0,1,0,1513.730358716244
2095,John Makdessi,1,0.75,0,0,0,0,0,88,20,49.5,0.41888960308532863,103.5,20.75,92.75,22,52.25,0,104,25.75,0,0,0,0,1.75,0.75,210,0,1,0,0,0,0,1,0,4,2,2,12,137,159,2,Men_Lightweight,0,1,0,1,0,0,0,0,1497.3657191386649
2101,Johny Hendricks,1,0.6666666666666666,0,1.1111111111111112,0,0.8261552339106135,0.6580281937051653,47.22222222222222,3.6666666666666665,25.666666666666668,0.6199729476245852,25.666666666666668,21.22222222222222,66,8.555555555555555,43.44444444444444,0.6845062527106411,26.444444444444443,34.111111111111114,0.5555555555555556,4.666666666666667,2.4444444444444446,0.23646723646723647,1.6666666666666667,0.6666666666666666,196,0,1,0,0,0,0,0,0,9,7,1,27,222,362,8,Men_Welterweight,0,4,0,4,0,0,0,0,1588.6520470830872
2099,Mark Bocek,0,0,0.09090909090909091,3.6363636363636362,0.2727272727272727,0.6306447897064813,0.4963964120426639,45.09090909090909,-4.7272727272727275,17.272727272727273,0.3736047534491523,26.90909090909091,21,78.36363636363636,-4.090909090909091,48,0.5630452988256079,28.181818181818183,57.81818181818182,1.0909090909090908,6.181818181818182,2.5454545454545454,0.5293654651943421,0.2727272727272727,0.5454545454545454,210,0,2,0,1,0,0,1,0,11,6,4,33,233,665,7,Men_Lightweight,0,3,0,0,0,0,4,0,1537.5041399551612
2098,Mark Hominick,0,1,0.5,0.25,0,0.9151459854014599,0.4010302197802198,53.5,-6.5,22.25,0.37931629834254144,41.25,31,76.75,3.25,41.25,0.41537408759124084,42.75,40.25,0,0.5,0.25,0.125,1.5,1.25,210,0,2,0,1,0,0,0,0,4,5,3,14,196,249,1,Men_Featherweight,0,0,0,1,0,0,0,0,1497.3194623314032
2101,Martin Kampmann,0,0.4,0,1.8,0.3,0.8088213896166849,0.5011817513697467,81.2,2.6,33.9,0.454681842143839,49.8,30.3,97.2,5.6,48.5,0.5355878649366476,51.5,42.4,1.9,2.8,1,0.18095238095238092,3.9,1.4,169,0,2,0,1,0,0,0,0,10,13,3,32,314,438,7,Men_Welterweight,0,3,0,2,0,0,2,0,1577.0348136416278
2093,Matthew Riddle,1,0,0.1111111111111111,3.7777777777777777,0.1111111111111111,0.5296251509610285,0.6131232643605677,102.33333333333333,2.111111111111111,43.888888888888886,0.5065698347967382,45.55555555555556,38.111111111111114,203.44444444444446,35.55555555555556,135.33333333333334,0.6551496891828967,48,68.88888888888889,0.3333333333333333,5.777777777777778,3,0.5383597883597884,1.4444444444444444,0.4444444444444444,119,0,2,0,1,0,1,0,0,9,3,4,27,359,644,5,Men_Welterweight,0,3,1,1,0,0,0,0,1542.4381480350573
2098,Pablo Garza,1,0.5,0,0,0.25,0.9113636363636364,0.4792844695757317,24,3,11.5,0.45264355742296913,12.75,8.75,28.25,4.75,15.75,0.5006493506493506,13.25,12.25,0.5,0.75,0,0,0,0.25,196,0,1,0,0,0,0,1,0,4,9,2,12,79,162,2,Men_Featherweight,0,0,0,1,0,0,1,0,1498.6686632845801
2097,Patrick Cote,1,0.5454545454545454,0,0.8181818181818182,0.2727272727272727,0.8360805026471404,0.5051702481460293,44.72727272727273,3.4545454545454546,22.90909090909091,0.4572809822746496,22,20.818181818181817,54,-11.818181818181818,32,0.5368473998915309,25.181818181818183,53.90909090909091,0.18181818181818182,1.0909090909090908,0.36363636363636365,0.16666666666666666,2.090909090909091,1.7272727272727273,133,0,3,0,1,0,0,3,0,11,17,7,35,275,616,4,Men_Middleweight,0,2,0,2,0,0,0,0,1463.898267427911
2099,Rafael Dos Anjos,1,0.2,0.2,1.9,0.1,0.7116261313138872,0.44950531855791204,67.2,-2.5,21.2,0.3665778588120006,55.7,24.7,89.9,4.2,41.3,0.4952571815966902,57.2,35.8,1.1,4.8,1.8,0.30416666666666664,1.1,0.5,129,0,2,0,1,0,0,1,0,10,5,4,30,257,362,6,Men_Lightweight,0,3,0,1,0,0,2,0,1531.314993229804
2094,Rodrigo Damm,0,0,0,1,0,0.9545454545454546,0.5348837209302325,21,0,11,0.5238095238095238,10,8,22,0,12,0.5454545454545454,10,8,1,0,0,0,0,0,147,0,0,0,0,0,0,0,0,1,0,0,3,8,8,1,Men_Featherweight,0,0,0,0,0,0,1,0,1512.5
2095,Sam Stout,0,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.9373273116166985,0.2968771415847376,184.53846153846155,4.923076923076923,55.92307692307692,0.2775451301380013,75.46153846153847,50.69230769230769,196.76923076923077,4.384615384615385,66.76923076923077,0.31269229400664583,76,62.84615384615385,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.11538461538461539,6.384615384615385,2.1538461538461537,148,0,5,0,0,0,0,1,0,13,24,6,39,671,829,7,Men_Lightweight,0,6,0,1,0,0,0,0,1520.2030261796383
2091,Steven Siler,0,0,0,0.3333333333333333,0,0.765856129685917,0.5440551733944791,162.33333333333334,9.666666666666666,75,0.4830742013404552,39.333333333333336,52.666666666666664,209,16.333333333333332,120.33333333333333,0.5871327254305978,40.666666666666664,81.66666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.05555555555555555,2.6666666666666665,3,148,0,0,0,0,0,0,0,0,3,5,0,9,120,166,3,Men_Featherweight,0,2,0,0,0,0,1,0,1537.7020250429855
2100,Tom Lawlor,0,0.16666666666666666,0,0.6666666666666666,0,0.8810759126101759,0.3243346160012826,50.666666666666664,9.333333333333334,24.166666666666668,0.300303226363009,24.833333333333332,15.166666666666666,71.83333333333333,16.833333333333332,43.666666666666664,0.33682510805009286,25.333333333333332,27.666666666666668,1.1666666666666667,2.3333333333333335,1,0.16666666666666666,0.8333333333333334,0.5,186,0,1,0,0,0,0,2,0,6,3,3,18,91,163,3,Men_Middleweight,0,1,0,1,0,0,1,0,1510.3449255980524
2105,Abel Trujillo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
2112,Alexander Gustafsson,1,0.7142857142857143,0,1.4285714285714286,0,0.8221193699917103,0.38322886623912644,33.57142857142857,3.5714285714285716,13,0.331417867353981,8.714285714285714,8.714285714285714,42.42857142857143,4.285714285714286,20.571428571428573,0.40935094045639836,9.285714285714286,15.285714285714286,0.7142857142857143,1,0.42857142857142855,0.16666666666666666,2,0.2857142857142857,238,0,0,0,0,0,0,1,0,7,2,1,21,93,139,6,Men_Heavyweight,0,1,0,3,0,0,2,0,1564.7575203987105
2113,Benson Henderson,1,0.2,0,1.8,0,0.7039197195390058,0.5118390952497557,147.4,25,60.8,0.4320593576211554,45.4,23,202,48,109.8,0.563367372166897,47.2,42.4,1,4.6,3.2,0.7571428571428571,5.6,3,119,0,0,0,0,0,0,0,0,5,13,0,19,170,246,5,Men_Lightweight,0,5,0,0,0,0,0,0,1569.472838065687
2111,BJ Penn,0,0.14285714285714285,0,1.8571428571428572,0.14285714285714285,0.5896597799959145,0.6941767817642239,34.714285714285715,-14.142857142857142,17.571428571428573,0.5710025371900317,27.857142857142858,34.857142857142854,66.28571428571429,-40.285714285714285,47.714285714285715,0.7551386521974758,35.42857142857143,110.85714285714286,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.23809523809523808,3,1.8571428571428572,406,0,3,0,2,0,0,0,0,7,13,5,27,418,1023,2,Men_Welterweight,0,0,0,1,0,0,1,0,1546.7580236750123
2106,Daron Cruickshank,1,0,0,3,2,0.35714285714285715,0.6666666666666666,30,0,17,0.5666666666666667,24,16,84,0,59,0.7023809523809523,30,52,0,5,4,0.8,3,1,190,0,0,0,0,0,0,0,0,1,1,0,3,16,52,1,Men_Lightweight,0,1,0,0,0,0,0,0,1512.5
2104,Dennis Siver,1,0,0,0,0,0.9398148148148148,0.34844868735083534,203,0,68,0.33497536945812806,76,49,216,0,78,0.3611111111111111,76,49,0,6,0,0,0,0,238,0,0,0,0,0,0,0,0,1,0,0,3,49,49,1,Men_Featherweight,0,1,0,0,0,0,0,0,1553.8263540275557
2106,Henry Martinez,0,0,0,0,0,1,0.1232876712328767,146,0,18,0.1232876712328767,106,26,146,0,18,0.1232876712328767,106,26,0,0,0,0,7,0,183,0,0,0,0,0,0,0,0,1,0,0,3,26,26,1,Men_Lightweight,0,1,0,0,0,0,0,0,1500.651334575071
2109,Jeremy Stephens,0,0.5,0.07142857142857142,0.35714285714285715,0.5714285714285714,0.7339454479354635,0.5216735366646579,65.64285714285714,6.071428571428571,29.928571428571427,0.44032094747830264,39.92857142857143,24.357142857142858,89.28571428571429,1.0714285714285714,52.214285714285715,0.574298147724229,43.5,54,0.5714285714285714,2.5,1.2857142857142858,0.37321428571428567,1.7142857142857142,1.5714285714285714,207,0,5,0,0,0,0,2,0,14,22,7,42,418,808,7,Men_Lightweight,0,3,0,3,0,0,0,1,1503.589456464387
2107,Joe Proctor,0,1,0,0,0,0.9032258064516129,0.3898305084745763,28,0,10,0.35714285714285715,16,13,31,0,13,0.41935483870967744,16,13,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,1,0,0,3,13,13,1,Men_Lightweight,0,0,0,1,0,0,0,0,1512.5
2103,John Albert,0,0.6666666666666666,0,0.6666666666666666,0,0.7490433673469387,0.6483075157773953,41,6,24.333333333333332,0.5996434937611408,8,10.333333333333334,54,11,36.333333333333336,0.6825042517006802,8.333333333333334,13,1,0,0,0,0,0.3333333333333333,190,0,0,0,0,0,0,2,0,3,1,2,9,46,95,1,Men_Bantamweight,0,0,0,1,0,0,0,0,1487.5329155554205
2105,Marcus LeVesseur,0,0,0,2,0,0.9333333333333333,0.5172413793103449,14,0,7,0.5,6,1,15,0,8,0.5333333333333333,6,10,1,2,2,1,0,0,64,0,0,0,0,0,0,1,0,2,0,1,6,43,64,1,Men_Lightweight,0,1,0,0,0,0,0,0,1500.0416822736906
2110,Matt Brown,1,0.38461538461538464,0,0.9230769230769231,0.23076923076923078,0.688686841001691,0.6443081888352987,52,9.615384615384615,29.307692307692307,0.5840851659472416,28.46153846153846,21.615384615384617,77.46153846153847,12.384615384615385,51.23076923076923,0.6794547248647744,31,36.38461538461539,1.2307692307692308,2.1538461538461537,1.0769230769230769,0.42061143984220906,3.769230769230769,2.076923076923077,169,0,1,0,0,0,0,4,0,13,26,5,39,275,465,8,Men_Welterweight,0,2,0,5,0,0,1,0,1533.3685820428173
2112,Mauricio Rua,0,0.5555555555555556,0.2222222222222222,1.1111111111111112,0,0.82517635942651,0.5423027658422838,80.11111111111111,0.8888888888888888,39.77777777777778,0.5005000776258876,43.111111111111114,41.111111111111114,104.44444444444444,-6.888888888888889,62.333333333333336,0.5719908568332579,45,70.88888888888889,0.3333333333333333,4.666666666666667,1.7777777777777777,0.20370370370370372,0.5555555555555556,2,126,0,2,0,1,0,0,1,0,9,17,4,37,371,581,5,Men_Heavyweight,0,0,0,5,0,0,0,0,1528.513997695236
2108,Mike Easton,0,0.6666666666666666,0,0.6666666666666666,0,0.8944839892542698,0.4593550054208306,106.66666666666667,4.666666666666667,49,0.43243525480367584,73,34,123,5,64.66666666666667,0.48257740651410863,78.33333333333333,49,0,1,0.3333333333333333,0.1111111111111111,3,0,154,0,0,0,0,0,0,0,0,3,0,0,9,125,168,3,Men_Bantamweight,0,2,0,1,0,0,0,0,1537.0995588100343
2110,Mike Swick,0,0.2857142857142857,0.14285714285714285,1.1428571428571428,0,0.6998978153029086,0.5358897898612663,70,-0.2857142857142857,28.857142857142858,0.4435176342949486,28.714285714285715,27.285714285714285,97.14285714285714,3.857142857142857,53.285714285714285,0.5840503012290812,29.571428571428573,46.857142857142854,0.42857142857142855,1,0.5714285714285714,0.42857142857142855,3.5714285714285716,0.8571428571428571,126,0,1,0,0,0,0,1,0,7,7,2,21,169,307,5,Men_Welterweight,0,2,0,3,0,0,0,0,1573.37440823955
2104,Nam Phan,0,0,0.2,0.4,0,0.907086408168522,0.4494939592449052,191,18,86.4,0.4219143595998299,161.4,73.8,205.4,9.4,100.6,0.473710029142438,168,121.2,0.4,0.2,0.2,0.2,5.2,4,126,0,3,0,0,0,0,0,0,5,18,3,15,448,679,2,Men_Featherweight,0,2,0,0,0,0,0,0,1489.7228746451513
2113,Nate Diaz,0,0.16666666666666666,0.08333333333333333,0.8333333333333334,0.16666666666666666,0.5509409502241365,0.6176772755537167,86.75,3.3333333333333335,40.25,0.4399676749416399,32.583333333333336,26.25,119.16666666666667,16.833333333333332,69.83333333333333,0.6618254004737388,33.416666666666664,37.666666666666664,1.4166666666666667,3,1,0.35732323232323226,2.0833333333333335,2.0833333333333335,217,0,3,0,0,0,0,0,0,12,25,3,38,324,451,9,Men_Lightweight,0,2,0,0,0,0,7,0,1566.840624643788
2107,Ramsey Nijem,1,0,0,7,0,0.4052631578947368,0.8314606741573034,77,0,59,0.7662337662337663,21,6,190,0,163,0.8578947368421053,21,22,4,14,8,0.5714285714285714,0,0,169,0,0,0,0,0,0,0,0,2,0,0,6,11,38,2,Men_Lightweight,0,1,0,1,0,0,0,0,1512.5216403810314
2108,Raphael Assuncao,1,0,0,1,0,0.7062937062937062,0.5983606557377049,101,0,53,0.5247524752475248,57,28,143,0,93,0.6503496503496503,58,30,0,8,3,0.375,0,0,150,0,0,0,0,0,0,0,0,2,0,0,6,33,35,2,Men_Bantamweight,0,1,0,1,0,0,0,0,1513.3823310926098
2111,Rory MacDonald,1,0,0,0.8,0.2,0.7428974827181427,0.5499465430299592,48.8,-5,22.2,0.46585641006693645,34.4,22.6,62.2,-22.4,34.6,0.602322764622882,38.4,54.8,1.2,4.8,2.8,0.48166666666666663,3.4,0.4,231,0,0,0,1,0,0,0,0,5,2,1,15,113,281,4,Men_Welterweight,0,1,0,2,0,0,1,0,1538.6921362772712
2103,Scott Jorgensen,1,0,0,0.5,0,0.8813716184148078,0.4939048243099353,91.25,-0.5,36.25,0.45839112343966715,82,45.25,105.5,2.25,50,0.5215393133997785,83,61.5,0,3.5,1.75,0.75,0.75,0,183,0,1,0,1,0,0,0,0,4,1,2,12,224,287,2,Men_Bantamweight,0,1,0,1,0,0,0,0,1497.8251102754737
2109,Yves Edwards,1,0.5,0.07142857142857142,1.7142857142857142,0.14285714285714285,0.7475564156394555,0.5586599530291354,55.57142857142857,9,25.357142857142858,0.4998134769955313,34.357142857142854,15.357142857142858,74.92857142857143,4.285714285714286,42.714285714285715,0.5955080926445052,37.285714285714285,38.5,0.7857142857142857,0.5714285714285714,0.35714285714285715,0.2857142857142857,3.857142857142857,1.5,371,0,2,0,1,0,0,1,1,14,19,5,42,257,543,9,Men_Lightweight,0,3,0,4,0,0,2,0,1528.5862810382655
2116,Ben Alloway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Welterweight,0,0,0,0,0,0,0,0,1500
2122,Brad Scott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Welterweight,0,0,0,0,0,0,0,0,1500
2115,Brendan Loughnane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
2119,Chad Mendes,1,0,0.25,1.25,0,0.8646706559021287,0.517338770031529,85.25,14.5,40,0.49047440202662895,58,15.5,97.25,2.75,49.5,0.5402756968263599,62,44,0,8,3.25,0.45,1.75,0,160,0,0,0,1,0,0,0,0,4,0,1,14,45,118,3,Men_Featherweight,0,2,0,1,0,0,0,0,1523.9103600205858
2114,Cody Donovan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1500
2121,Colin Fletcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
